id,Counts_1st,Counts_2nd,Counts_3rd,Counts_4th,Total_Counts,Uniprot_id_gene,Uniprot_entry,pldt_score
RVBD1954c:RVBD1954c,1,0,0,0,1,RV1954c,P9WLQ3,29.492198944091797
RVBD0848:cysK2,1,0,0,0,1,RV0848,Q79FV4,92.70855712890625
RVBD1843c:guaB1,0,1,0,0,1,RV1843c,P9WKI3,93.89644622802734
RVBD3020c:esxS,1,0,0,0,1,RV3020c,Q6MX18,84.77288055419922
RVBD1759c:wag22,1,0,0,0,1,RV1759c,P9WIG5,90.75907897949219
RVBD0615:RVBD0615,1,0,0,0,1,RV0615,O07762,74.93937683105469
RVBD2601:speE,0,0,1,0,1,RV2601,P9WGE5,89.11629486083984
RVBD0816c:thiX,1,0,0,0,1,RV0816c,I6Y8V2,85.7760009765625
RVBD1443c:RVBD1443c,0,0,1,0,1,RV1443c,O06816,94.01006317138672
RVBD1217c:RVBD1217c,1,0,0,0,1,RV1217c,O05318,89.54454803466797
RVBD3912:RVBD3912,1,0,0,0,1,RV3912,P9WJ65,78.64180755615234
RVBD0038:RVBD0038,1,0,0,0,1,RV0038,P9WFK5,91.25999450683594
RVBD1324:RVBD1324,1,0,0,0,1,RV1324,P9WG61,85.60930633544922
RVBD0789c:RVBD0789c,1,0,0,0,1,RV0789c,I6Y4U0,79.96894836425781
RVBD3192:RVBD3192,1,0,0,0,1,RV3192,O53338,85.1270523071289
RVBD1958c:RVBD1958c,1,0,0,0,1,RV1958c,P95256,32.71107864379883
RVBD1681:moeX,1,0,0,0,1,RV1681,O33183,89.5522689819336
RVBD0882:RVBD0882,1,0,0,0,1,RV0882,P9WKQ9,66.60201263427734
RVBD3749c:RVBD3749c,0,1,0,0,1,RV3749c,L0TGF0,76.33130645751953
RVBD3478:PPE60,1,0,0,0,1,RV3478,Q6MWX1,68.14585876464844
RVBD0775:RVBD0775,1,0,0,0,1,RV0775,P71830,93.15879821777344
RVBD2913c:RVBD2913c,1,0,0,0,1,RV2913c,P9WJH9,92.04354095458984
RVBD1393c:RVBD1393c,1,0,0,0,1,RV1393c,P71662,95.42681121826172
RVBD0662c:vapB7,0,0,1,0,1,RV0662c,O06777,89.9941635131836
RVBD3249c:RVBD3249c,1,0,0,0,1,RV3249c,O05892,92.27251434326172
RVBD1279:RVBD1279,0,1,0,0,1,RV1279,P9WMV5,96.40694427490234
RVBD0573c:pncB2,0,0,1,0,1,RV0573c,P9WJI7,93.7250747680664
RVBD1874:RVBD1874,1,0,0,0,1,RV1874,O07755,96.53333282470703
RVBD0533c:fabH,0,0,1,0,1,RV0533c,P9WNG3,97.99666595458984
RVBD2171:lppM,0,0,0,1,1,RV2171,O53505,83.20140075683594
RVBD1977:RVBD1977,1,0,0,0,1,RV1977,O53978,82.10419464111328
RVBD0991c:RVBD0991c,1,0,0,0,1,RV0991c,O05574,71.27835845947266
RVBD0887c:RVBD0887c,0,1,0,0,1,RV0887c,P9WKQ3,90.22605895996094
RVBD3788:RVBD3788,1,0,0,0,1,RV3788,P9WKW7,80.75472259521484
RVBD0828c:RVBD0828c,1,0,0,0,1,RV0828c,O53839,85.2103500366211
RVBD0441c:RVBD0441c,1,0,0,0,1,RV0441c,P9WKW3,92.83929443359375
RVBD0030:RVBD0030,1,0,0,0,1,RV0030,P9WM95,84.4815444946289
RVBD1486c:RVBD1486c,1,0,0,0,1,RV1486c,P9WLX3,87.42003631591797
RVBD1021:RVBD1021,1,0,0,0,1,RV1021,P96379,89.56086730957031
RVBD1735Ac:RVBD1735Ac,1,0,0,0,1,RV1735Ac,,
RVBD3357:relJ,1,0,0,0,1,RV3357,P9WF25,93.58736419677734
RVBD2821c:RVBD2821c,1,0,0,0,1,RV2821c,P9WJF9,90.50215911865234
RVBD2915c:RVBD2915c,1,0,0,0,1,RV2915c,P9WL23,95.77236938476562
RVBD2258c:RVBD2258c,1,0,0,0,1,RV2258c,O53532,97.11878204345703
RVBD2255c:RVBD2255c,1,0,0,0,1,RV2255c,O53529,65.59405517578125
RVBD3000:RVBD3000,1,0,0,0,1,RV3000,I6X5Z8,87.92913818359375
RVBD2084:RVBD2084,1,0,0,0,1,RV2084,P9WLK1,70.25629425048828
RVBD3856c:RVBD3856c,1,0,0,0,1,RV3856c,P96221,97.40393829345703
RVBD2522c:RVBD2522c,1,0,0,0,1,RV2522c,I6X4J0,93.20589447021484
RVBD2086:RVBD2086,1,0,0,0,1,RV2086,P64937,69.74860382080078
RVBD2640c:RVBD2640c,1,0,0,0,1,RV2640c,I6Y1A7,92.14923095703125
RVBD3705c:RVBD3705c,1,0,0,0,1,RV3705c,I6XI06,88.33073425292969
RVBD1887:RVBD1887,1,0,0,0,1,RV1887,O07745,74.23460388183594
RVBD3149:nuoE,1,0,0,0,1,RV3149,P9WIV5,92.53237915039062
RVBD2797c:RVBD2797c,1,0,0,0,1,RV2797c,P71654,86.40320587158203
RVBD1176c:RVBD1176c,1,0,0,0,1,RV1176c,O50432,90.87147521972656
RVBD1088:PE9,1,0,0,0,1,RV1088,Q79FS8,74.22110748291016
RVBD3689:RVBD3689,0,0,1,0,1,RV3689,I6YCR8,72.31381225585938
RVBD0272c:RVBD0272c,1,0,0,0,1,RV0272c,P95229,96.50868225097656
RVBD0886:fprB,1,0,0,0,1,RV0886,P9WJI1,92.55332946777344
RVBD0138:RVBD0138,1,0,0,0,1,RV0138,P96815,96.2899398803711
RVBD1342c:RVBD1342c,0,0,1,0,1,RV1342c,P9WM19,90.75592803955078
RVBD1209:RVBD1209,1,0,0,0,1,RV1209,O05310,82.82467651367188
RVBD2760c:vapB42,1,0,0,0,1,RV2760c,P9WJ19,93.2369613647461
RVBD0263c:RVBD0263c,0,0,0,1,1,RV0263c,P95220,95.66352844238281
RVBD1399c:nlhH,1,0,0,0,1,RV1399c,P9WK87,95.76062774658203
RVBD0755A:RVBD0755A,0,1,0,0,1,RV0755A,Q79FW3,90.43802642822266
RVBD1674c:RVBD1674c,1,0,0,0,1,RV1674c,O53921,95.41169738769531
RVBD2590:fadD9,1,0,0,0,1,RV2590,Q50631,87.37757110595703
RVBD2558:RVBD2558,1,0,0,0,1,RV2558,P9WLA3,88.40995788574219
RVBD2142A:parD2,0,1,0,0,1,RV2142A,P9WJ75,60.58450698852539
RVBD1148c:RVBD1148c,1,0,0,0,1,RV1148c,P9WM55,89.48751068115234
RVBD1428c:RVBD1428c,1,0,0,0,1,RV1428c,O06830,90.7257080078125
RVBD3375:amiD,1,0,0,0,1,RV3375,P9WQ93,96.45746612548828
RVBD3590c:PE-PGRS58,1,0,0,0,1,RV3590c,I6XHM5,85.69652557373047
RVBD2002:fabG3,0,0,0,1,1,RV2002,P9WGT1,97.25877380371094
RVBD0545c:pitA,1,0,0,0,1,RV0545c,P9WIA7,89.49842834472656
RVBD3177:RVBD3177,1,0,0,0,1,RV3177,O53327,92.79653930664062
RVBD2370c:RVBD2370c,1,0,0,0,1,RV2370c,O05828,85.94316864013672
RVBD3548c:RVBD3548c,0,1,0,0,1,RV3548c,P71853,96.0677261352539
RVBD1970:lprM,1,0,0,0,1,RV1970,O53971,84.13130187988281
RVBD2272:RVBD2272,1,0,0,0,1,RV2272,P9WLF5,75.90081787109375
RVBD3654c:RVBD3654c,1,0,0,0,1,RV3654c,O69622,94.34393310546875
RVBD2597:RVBD2597,1,0,0,0,1,RV2597,P9WL73,91.03218078613281
RVBD0953c:RVBD0953c,1,0,0,0,1,RV0953c,P9WKN5,96.98457336425781
RVBD2943:RVBD2943,1,0,0,0,1,RV2943,I6X5T4,89.06155395507812
RVBD1787:PPE25,1,0,0,0,1,RV1787,P9WI13,71.65158081054688
RVBD3618:RVBD3618,1,0,0,0,1,RV3618,I6X7W8,91.4970703125
RVBD1160:mutT2,1,0,0,0,1,RV1160,P9WIY1,91.85283660888672
RVBD1867:RVBD1867,1,0,0,0,1,RV1867,P95148,96.75350189208984
RVBD0801:RVBD0801,1,0,0,0,1,RV0801,O06633,96.27800750732422
RVBD2917:RVBD2917,1,0,0,0,1,RV2917,P9WL21,76.61622619628906
RVBD0368c:RVBD0368c,1,0,0,0,1,RV0368c,O53703,76.821533203125
RVBD1036c:RVBD1036c,1,0,0,0,1,RV1036c,P96365,77.49713897705078
RVBD1703c:RVBD1703c,1,0,0,0,1,RV1703c,L0TAD5,96.20240783691406
RVBD2028c:RVBD2028c,1,0,0,0,1,RV2028c,P9WFD9,86.05803680419922
RVBD0075:RVBD0075,1,0,0,0,1,RV0075,O53620,97.26738739013672
RVBD1425:RVBD1425,0,1,0,0,1,RV1425,P9WKC1,83.52559661865234
RVBD0853c:pdc,1,0,0,0,1,RV0853c,P9WG37,94.97259521484375
RVBD2730:RVBD2730,1,0,0,0,1,RV2730,I6Y1K4,35.309749603271484
RVBD1532c:RVBD1532c,0,0,1,0,1,RV1532c,O06178,97.60354614257812
RVBD1852:ureG,1,0,0,0,1,RV1852,P9WFE3,90.75825500488281
RVBD2078:RVBD2078,1,0,0,0,1,RV2078,P9WLK9,95.31317901611328
RVBD0518:RVBD0518,0,0,1,0,1,RV0518,O33363,89.05848693847656
RVBD1804c:RVBD1804c,1,0,0,0,1,RV1804c,O53953,71.4259262084961
RVBD2274A:mazE8,1,0,0,0,1,RV2274A,P0CL60,44.33427047729492
RVBD1244:lpqZ,1,0,0,0,1,RV1244,O50459,90.60336303710938
RVBD1586c:RVBD1586c,0,1,0,0,1,RV1586c,O06604,84.14605712890625
RVBD3017c:esxQ,1,0,0,0,1,RV3017c,P9WNJ1,50.763668060302734
RVBD2565:RVBD2565,1,0,0,0,1,RV2565,P9WIY7,84.98304748535156
RVBD3292:RVBD3292,1,0,0,0,1,RV3292,P9WL01,92.04197692871094
RVBD3444c:esxT,0,0,1,0,1,RV3444c,I6YC53,84.93280029296875
RVBD1567c:RVBD1567c,1,0,0,0,1,RV1567c,O06623,77.38723754882812
RVBD1846c:RVBD1846c,1,0,0,0,1,RV1846c,P9WMJ5,88.81956481933594
RVBD3690:RVBD3690,1,0,0,0,1,RV3690,O69658,78.63340759277344
RVBD0751c:mmsB,1,0,0,0,1,RV0751c,P9WNY5,97.04122924804688
RVBD0742:PE-PGRS8,0,0,1,0,1,RV0742,I6Y8K5,92.24886322021484
RVBD3774:echA21,1,0,0,0,1,RV3774,P75019,96.60379028320312
RVBD0634c:RVBD0634c,1,0,0,0,1,RV0634c,I6Y4A5,96.87982940673828
RVBD2467:pepN,1,0,0,0,1,RV2467,L7N655,95.51673126220703
RVBD3327:RVBD3327,1,0,0,0,1,RV3327,O53377,85.7032470703125
RVBD2474c:RVBD2474c,1,0,0,0,1,RV2474c,I6X4D6,92.19396209716797
RVBD2066:cobI,0,0,1,0,1,RV2066,P9WGB3,92.56049346923828
RVBD0874c:RVBD0874c,1,0,0,0,1,RV0874c,P9WKR9,94.06507110595703
RVBD3775:lipE,0,0,1,0,1,RV3775,P72041,94.17023468017578
RVBD0151c:PE1,1,0,0,0,1,RV0151c,Q79G06,81.92061614990234
RVBD1257c:RVBD1257c,1,0,0,0,1,RV1257c,Q11061,95.83558654785156
RVBD1946c:lppG,1,0,0,0,1,RV1946c,P95268,34.233333587646484
RVBD3871:eccCb1,0,1,0,0,1,RV3871,P9WNB1,92.80322265625
RVBD1555:frdD,0,0,1,0,1,RV1555,P9WNB5,92.06647491455078
RVBD1667c:RVBD1667c,1,0,0,0,1,RV1667c,O53915,82.67990112304688
RVBD1745c:idi,1,0,0,0,1,RV1745c,P9WKK5,95.13330078125
RVBD0766c:cyp123,1,0,0,0,1,RV0766c,P9WPP5,94.53768157958984
RVBD1264:RVBD1264,1,0,0,0,1,RV1264,P9WMU9,86.77347564697266
RVBD0661c:RVBD0661c,1,0,0,0,1,RV0661c,P9WFB3,92.45958709716797
RVBD1996:RVBD1996,1,0,0,0,1,RV1996,P9WLP1,84.96031188964844
RVBD1349:irtB,1,0,0,0,1,RV1349,P9WQJ7,89.81202697753906
RVBD0727c:fucA,1,0,0,0,1,RV0727c,P95075,96.09385681152344
RVBD2692:ceoC,1,0,0,0,1,RV2692,P9WFZ3,93.51209259033203
RVBD1934c:fadE17,0,1,0,0,1,RV1934c,P95280,92.69599151611328
RVBD0514:RVBD0514,0,0,1,0,1,RV0514,O33359,68.64849090576172
RVBD3324c:moaC,1,0,0,0,1,RV3324c,P9WJR5,89.31520080566406
RVBD1108c:xseA,1,0,0,0,1,RV1108c,P9WF31,88.45498657226562
RVBD2514c:RVBD2514c,1,0,0,0,1,RV2514c,I6Y0Y0,93.56490325927734
RVBD3391:acrA1,1,0,0,0,1,RV3391,O50417,85.57386016845703
RVBD1886c:fbpB,1,0,0,0,1,RV1886c,P9WQP1,91.11006164550781
RVBD2100:RVBD2100,1,0,0,0,1,RV2100,P9WLJ3,81.0381088256836
RVBD2186c:RVBD2186c,1,0,0,0,1,RV2186c,O53520,95.0689926147461
RVBD3749Ac:RVBD3749Ac,1,0,0,0,1,RV3749Ac,,
RVBD2997:RVBD2997,0,0,1,0,1,RV2997,I6YAU3,94.8006820678711
RVBD0449c:RVBD0449c,0,0,1,0,1,RV0449c,O53734,91.67327880859375
RVBD2684:arsA,1,0,0,0,1,RV2684,P9WPD9,92.62071990966797
RVBD2940c:mas,1,0,0,0,1,RV2940c,I6Y231,87.19845581054688
RVBD0731c:RVBD0731c,1,0,0,0,1,RV0731c,P9WFI5,92.79396057128906
RVBD3076:RVBD3076,1,0,0,0,1,RV3076,I6X666,90.27000427246094
RVBD2128:RVBD2128,1,0,0,0,1,RV2128,O33262,66.88089752197266
RVBD0484c:RVBD0484c,1,0,0,0,1,RV0484c,P9WGR5,96.45657348632812
RVBD1467c:fadE15,1,0,0,0,1,RV1467c,O53158,97.41515350341797
RVBD1013:pks16,0,0,1,0,1,RV1013,O05598,92.56453704833984
RVBD2751:RVBD2751,1,0,0,0,1,RV2751,I6YEA3,93.71037292480469
RVBD2945c:lppX,1,0,0,0,1,RV2945c,P9WK65,79.4885025024414
RVBD3103c:RVBD3103c,1,0,0,0,1,RV3103c,O05780,63.63393020629883
RVBD3735:RVBD3735,1,0,0,0,1,RV3735,O69702,97.92796325683594
RVBD0170:mce1B,1,0,0,0,1,RV0170,O07414,86.53765869140625
RVBD3769:RVBD3769,1,0,0,0,1,RV3769,P72036,94.97466278076172
RVBD3563:fadE32,1,0,0,0,1,RV3563,P96845,96.47225952148438
RVBD1074c:fadA3,1,0,0,0,1,RV1074c,O53422,98.0847396850586
RVBD1405c:RVBD1405c,1,0,0,0,1,RV1405c,P9WLY7,93.71710968017578
RVBD0033:acpA,1,0,0,0,1,RV0033,I6WX95,88.81103515625
RVBD0419:lpqM,1,0,0,0,1,RV0419,P96265,87.13961791992188
RVBD2602:vapC41,1,0,0,0,1,RV2602,P9WF59,96.98746490478516
RVBD1898:RVBD1898,0,0,1,0,1,RV1898,P9WFQ1,96.64431762695312
RVBD1680:RVBD1680,1,0,0,0,1,RV1680,O33182,95.55517578125
RVBD3576:lppH,1,0,0,0,1,RV3576,I6YGJ4,89.38607788085938
RVBD2964B:RVBD2964B,1,0,0,0,1,RV2964B,,
RVBD2203:RVBD2203,1,0,0,0,1,RV2203,P9WLI7,75.27713775634766
RVBD0022c:whiB5,1,0,0,0,1,RV0022c,P71592,83.925537109375
RVBD0259c:RVBD0259c,1,0,0,0,1,RV0259c,P95216,93.60489654541016
RVBD1282c:oppC,0,0,1,0,1,RV1282c,P9WFZ9,89.53065490722656
RVBD3054c:RVBD3054c,1,0,0,0,1,RV3054c,P95105,95.15733337402344
RVBD2103c:vapC37,0,0,0,1,1,RV2103c,O53501,95.53680419921875
RVBD2069:sigC,1,0,0,0,1,RV2069,P9WGH1,86.06670379638672
RVBD0679c:RVBD0679c,1,0,0,0,1,RV0679c,I6WZ30,76.6164779663086
RVBD2020c:RVBD2020c,1,0,0,0,1,RV2020c,O53466,76.10636138916016
RVBD3578:arsB2,1,0,0,0,1,RV3578,I6YCG9,93.58842468261719
RVBD1984c:cfp21,1,0,0,0,1,RV1984c,P9WP43,90.7837905883789
RVBD3377c:RVBD3377c,0,0,1,0,1,RV3377c,O50406,92.53651428222656
RVBD1174c:TB8.4,1,0,0,0,1,RV1174c,O50430,77.7454605102539
RVBD3154:nuoJ,1,0,0,0,1,RV3154,P95172,82.82843780517578
RVBD0933:pstB,0,1,0,0,1,RV0933,P9WQK9,89.65956115722656
RVBD1258c:RVBD1258c,1,0,0,0,1,RV1258c,P9WJX9,85.80103302001953
RVBD1871c:RVBD1871c,0,1,0,0,1,RV1871c,P95144,87.0085220336914
RVBD0822c:RVBD0822c,1,0,0,0,1,RV0822c,I6WZI4,70.88159942626953
RVBD3551:RVBD3551,1,0,0,0,1,RV3551,P9WPW1,97.74605560302734
RVBD1673c:RVBD1673c,1,0,0,0,1,RV1673c,O53920,90.6048355102539
RVBD1973:RVBD1973,1,0,0,0,1,RV1973,P9WJ77,91.79862213134766
RVBD3198A:RVBD3198A,1,0,0,0,1,RV3198A,P9WN17,82.05833435058594
RVBD2459:RVBD2459,0,1,0,0,1,RV2459,P9WJW9,87.41293334960938
RVBD3088:tgs4,1,0,0,0,1,RV3088,P9WKC3,82.86766815185547
RVBD1897c:RVBD1897c,1,0,0,0,1,RV1897c,P9WNS9,97.82077026367188
RVBD2970c:lipN,0,0,0,1,1,RV2970c,P95125,90.32913970947266
RVBD1972:RVBD1972,1,0,0,0,1,RV1972,O53973,83.13591766357422
RVBD2752c:RVBD2752c,0,1,0,0,1,RV2752c,P9WGZ9,93.89261627197266
RVBD0494:RVBD0494,1,0,0,0,1,RV0494,P9WMG7,86.86235809326172
RVBD2073c:RVBD2073c,1,0,0,0,1,RV2073c,P9WGR3,95.35079956054688
RVBD0687:RVBD0687,1,0,0,0,1,RV0687,P9WGS7,96.7811279296875
RVBD1902c:nanT,1,0,0,0,1,RV1902c,O07730,90.02800750732422
RVBD1935c:echA13,1,0,0,0,1,RV1935c,P95279,93.01763916015625
RVBD2089c:pepE,1,0,0,0,1,RV2089c,P9WHS7,97.12003326416016
RVBD3268:RVBD3268,0,0,0,1,1,RV3268,P96873,96.48458099365234
RVBD3142c:RVBD3142c,1,0,0,0,1,RV3142c,P95184,90.51140594482422
RVBD2351c:plcA,1,0,0,0,1,RV2351c,P9WIB5,86.1686782836914
RVBD2856:nicT,1,0,0,0,1,RV2856,I6YEJ7,80.64476013183594
RVBD1182:papA3,1,0,0,0,1,RV1182,P9WIK5,92.97698974609375
RVBD2426c:RVBD2426c,0,0,1,0,1,RV2426c,P71922,90.2580795288086
RVBD0223c:RVBD0223c,1,0,0,0,1,RV0223c,I6X8S7,97.52103424072266
RVBD2127:ansP1,1,0,0,0,1,RV2127,P9WQM9,86.54850769042969
RVBD2181:RVBD2181,1,0,0,0,1,RV2181,P9WMZ9,91.34091186523438
RVBD3270:ctpC,0,0,1,0,1,RV3270,P9WPT5,84.17882537841797
RVBD0426c:RVBD0426c,1,0,0,0,1,RV0426c,P96272,55.15407943725586
RVBD1135A:RVBD1135A,0,0,0,1,1,RV1135A,L7N682,82.64387512207031
RVBD1921c:lppF,1,0,0,0,1,RV1921c,O53963,93.68990325927734
RVBD3637:RVBD3637,1,0,0,0,1,RV3637,O06370,91.04512023925781
RVBD3141:fadB4,1,0,0,0,1,RV3141,P95185,96.08674621582031
RVBD1354c:RVBD1354c,1,0,0,0,1,RV1354c,P9WM13,87.56547546386719
RVBD1860:apa,1,0,0,0,1,RV1860,P9WIR7,70.97962951660156
RVBD1857:modA,1,0,0,0,1,RV1857,P9WGU3,91.25765991210938
RVBD1491c:RVBD1491c,1,0,0,0,1,RV1491c,P9WFS3,74.98039245605469
RVBD1155:RVBD1155,1,0,0,0,1,RV1155,O06553,96.00163269042969
RVBD1172c:PE12,1,0,0,0,1,RV1172c,L7N693,41.72360610961914
RVBD0076c:RVBD0076c,0,1,0,0,1,RV0076c,O53621,74.8162841796875
RVBD2734:RVBD2734,1,0,0,0,1,RV2734,I6YA42,88.2043228149414
RVBD2800:RVBD2800,1,0,0,0,1,RV2800,I6YEE6,93.35985565185547
RVBD0589:mce2A,1,0,0,0,1,RV0589,Q79FY7,85.21781921386719
RVBD0799c:RVBD0799c,1,0,0,0,1,RV0799c,I6Y4U9,93.15068817138672
RVBD2923c:RVBD2923c,1,0,0,0,1,RV2923c,P9WL19,97.11431121826172
RVBD0861c:ercc3,1,0,0,0,1,RV0861c,O53873,84.37125396728516
RVBD2573:RVBD2573,1,0,0,0,1,RV2573,P9WIL1,98.12036895751953
RVBD2787:RVBD2787,1,0,0,0,1,RV2787,O33329,83.6561508178711
RVBD0560c:RVBD0560c,0,1,0,0,1,RV0560c,P9WKL5,89.95518493652344
RVBD0335c:PE6,1,0,0,0,1,RV0335c,L7N648,72.8011703491211
RVBD1372:RVBD1372,1,0,0,0,1,RV1372,P9WPF1,93.11035919189453
RVBD2691:ceoB,1,0,0,0,1,RV2691,I6XF25,87.45507049560547
RVBD2116:lppK,1,0,0,0,1,RV2116,P9WK75,72.77317810058594
RVBD2513:RVBD2513,1,0,0,0,1,RV2513,O06175,47.836143493652344
RVBD0989c:grcC2,1,0,0,0,1,RV0989c,O05572,87.477783203125
RVBD3479:RVBD3479,0,0,0,1,1,RV3479,O06342,79.80328369140625
RVBD0812:RVBD0812,0,0,1,0,1,RV0812,Q79FW0,95.3634262084961
RVBD0261c:narK3,1,0,0,0,1,RV0261c,P95218,91.90745544433594
RVBD3674c:nth,1,0,0,0,1,RV3674c,P9WQ11,96.8051528930664
RVBD0915c:PPE14,1,0,0,0,1,RV0915c,P9WI33,62.02222442626953
RVBD1220c:RVBD1220c,1,0,0,0,1,RV1220c,P9WJZ7,95.07294464111328
RVBD2621c:RVBD2621c,1,0,0,0,1,RV2621c,I6Y187,86.51468658447266
RVBD1792A:RVBD1792A,1,0,0,0,1,RV1792A,,
RVBD1329c:dinG,0,0,1,0,1,RV1329c,P9WMR5,89.4505615234375
RVBD0815c:cysA2,1,0,0,0,1,RV0815c,P9WHF9,96.6858901977539
RVBD0372c:RVBD0372c,0,1,0,0,1,RV0372c,O53707,88.7926254272461
RVBD2328:PE23,1,0,0,0,1,RV2328,P9WIG9,50.31324768066406
RVBD3206c:moeB1,0,0,0,1,1,RV3206c,P9WMN7,92.65104675292969
RVBD2005c:RVBD2005c,1,0,0,0,1,RV2005c,P9WLN1,87.79366302490234
RVBD2333c:stp,1,0,0,0,1,RV2333c,P9WG91,84.2421646118164
RVBD2781c:RVBD2781c,0,0,1,0,1,RV2781c,I6X5C5,95.89883422851562
RVBD2468A:RVBD2468A,1,0,0,0,1,RV2468A,I6YDH3,84.7718276977539
RVBD2848c:cobB,1,0,0,0,1,RV2848c,P9WP97,93.91883850097656
RVBD0125:pepA,1,0,0,0,1,RV0125,O07175,87.5932388305664
RVBD0279c:PE-PGRS4,0,1,0,0,1,RV0279c,L0T4W6,90.49531555175781
RVBD3880c:espL,0,0,1,0,1,RV3880c,P9WJB9,92.58226013183594
RVBD2120c:RVBD2120c,1,0,0,0,1,RV2120c,O33255,90.08537292480469
RVBD1814:erg3,1,0,0,0,1,RV1814,P9WNZ9,91.37076568603516
RVBD0142:RVBD0142,1,0,0,0,1,RV0142,P96819,95.0279541015625
RVBD0418:lpqL,1,0,0,0,1,RV0418,P96264,91.74607849121094
RVBD0606:RVBD0606,0,0,1,0,1,RV0606,O07772,92.322509765625
RVBD0328:RVBD0328,1,0,0,0,1,RV0328,O07252,92.05529022216797
RVBD0498:RVBD0498,0,0,1,0,1,RV0498,P9WKU1,94.64139556884766
RVBD1278:RVBD1278,0,0,1,0,1,RV1278,P9WM41,88.07485961914062
RVBD1496:RVBD1496,1,0,0,0,1,RV1496,P9WPZ1,89.14514923095703
RVBD0248c:RVBD0248c,1,0,0,0,1,RV0248c,O53670,94.68603515625
RVBD2812:RVBD2812,0,0,1,0,1,RV2812,P71639,81.86295318603516
RVBD2655c:RVBD2655c,0,1,0,0,1,RV2655c,I6Y1F0,80.28271484375
RVBD0254c:cobU,0,0,1,0,1,RV0254c,O53676,95.12735748291016
RVBD3349c:RVBD3349c,0,0,1,0,1,RV3349c,V5QQS8,60.65910720825195
RVBD3771c:RVBD3771c,0,1,0,0,1,RV3771c,P72038,85.7384262084961
RVBD2482c:plsB2,0,0,0,1,1,RV2482c,P9WI61,86.9189224243164
RVBD0872c:PE-PGRS15,1,0,0,0,1,RV0872c,Q79FV3,93.02490234375
RVBD1722:RVBD1722,1,0,0,0,1,RV1722,P71980,92.20852661132812
RVBD3225c:RVBD3225c,1,0,0,0,1,RV3225c,O05841,91.87030029296875
RVBD1361c:PPE19,1,0,0,0,1,RV1361c,P9WI25,67.2148208618164
RVBD2487c:PE-PGRS42,0,0,1,0,1,RV2487c,I6XEF1,94.30118560791016
RVBD2789c:fadE21,1,0,0,0,1,RV2789c,I6XFA9,91.67961120605469
RVBD3217c:RVBD3217c,0,0,1,0,1,RV3217c,O05849,52.330284118652344
RVBD3652:PE-PGRS60,0,0,1,0,1,RV3652,Q6MWV1,74.72432708740234
RVBD3066:RVBD3066,0,0,1,0,1,RV3066,I6X658,85.69513702392578
RVBD3501c:yrbE4A,0,0,1,0,1,RV3501c,O53546,89.16287994384766
RVBD1073:RVBD1073,1,0,0,0,1,RV1073,O53421,93.32254028320312
RVBD0266c:oplA,0,0,1,0,1,RV0266c,P95223,90.4412612915039
RVBD2341:lppQ,1,0,0,0,1,RV2341,P95237,32.68510818481445
RVBD1523:RVBD1523,1,0,0,0,1,RV1523,Q50584,71.57405853271484
RVBD3059:cyp136,0,1,0,0,1,RV3059,P9WPM7,92.8947982788086
RVBD1288:RVBD1288,0,0,1,0,1,RV1288,P9WM39,93.41685485839844
RVBD1957:RVBD1957,0,0,1,0,1,RV1957,P95257,85.70231628417969
RVBD0095c:RVBD0095c,0,0,1,0,1,RV0095c,Q10891,92.52510833740234
RVBD0508:RVBD0508,1,0,0,0,1,RV0508,P9WKS9,87.41473388671875
RVBD3920c:RVBD3920c,0,1,0,0,1,RV3920c,O53598,88.55486297607422
RVBD0276:RVBD0276,0,1,0,0,1,RV0276,O53682,89.28241729736328
RVBD3401:RVBD3401,1,0,0,0,1,RV3401,P9WN13,95.27876281738281
RVBD3556c:fadA6,1,0,0,0,1,RV3556c,I6XHJ3,97.60806274414062
RVBD3535c:hsaG,0,0,1,0,1,RV3535c,P9WQH3,95.698486328125
RVBD0831c:RVBD0831c,1,0,0,0,1,RV0831c,O53842,88.7667465209961
RVBD0939:RVBD0939,1,0,0,0,1,RV0939,O86346,94.78082275390625
RVBD2798c:RVBD2798c,1,0,0,0,1,RV2798c,P71653,90.39444732666016
RVBD1052:RVBD1052,1,0,0,0,1,RV1052,O53400,76.28216552734375
RVBD3199c:nudC,0,0,1,0,1,RV3199c,P9WIX5,92.31053924560547
RVBD1598c:RVBD1598c,1,0,0,0,1,RV1598c,O06592,81.5447769165039
RVBD2536:RVBD2536,1,0,0,0,1,RV2536,P95017,75.95791625976562
RVBD3333c:RVBD3333c,1,0,0,0,1,RV3333c,O53383,59.5204963684082
RVBD0161:RVBD0161,1,0,0,0,1,RV0161,O07406,96.17678833007812
RVBD2650c:RVBD2650c,1,0,0,0,1,RV2650c,P71947,80.28790283203125
RVBD2318:uspC,0,1,0,0,1,RV2318,P71894,94.20909118652344
RVBD3433c:RVBD3433c,0,0,1,0,1,RV3433c,P9WF11,96.39583587646484
RVBD3463:RVBD3463,0,1,0,0,1,RV3463,I6X7D4,94.09439086914062
RVBD3189:RVBD3189,1,0,0,0,1,RV3189,O53335,91.93903350830078
RVBD0192:RVBD0192,1,0,0,0,1,RV0192,O07436,80.17939758300781
RVBD0761c:adhB,1,0,0,0,1,RV0761c,P9WQC7,97.51687622070312
